TransactionID,Amount,Hour,Distance_from_home_km,Distance_from_last_transaction_km,Ratio_to_median_purchase_price,Used_chip,Used_pin,Online_order,Class
TXN101506,99.94,4,12.67,3.69,0.438,1,1,0,0
TXN101992,45.29,10,12.06,12.86,1.864,0,1,0,0
TXN104278,11.79,10,10.35,11.92,0.998,1,1,0,0
TXN104937,18.24,19,14.4,14.48,0.788,1,1,0,0
TXN114622,117.19,19,18.91,1.33,1.565,0,1,1,0
TXN109913,25.01,19,9.8,5.08,1.469,0,0,0,0
TXN100830,20.38,12,8.61,0.37,1.377,1,1,0,0
TXN114892,46.6,17,29.59,7.86,3.041,0,0,1,1
TXN101749,30.57,0,5.97,3.68,0.07,1,0,0,0
TXN103712,43.41,5,4.11,10.38,0.904,0,0,0,0
TXN107527,188.17,9,19.35,3.84,1.486,1,1,1,0
TXN105375,44.25,19,11.85,17.12,1.385,1,1,0,0
TXN106927,22.15,9,16.75,12.73,1.881,1,1,0,0
TXN114577,14.18,12,14.04,0.03,1.38,1,0,0,0
TXN102826,29.09,22,0.05,10.07,1.945,1,0,0,0
TXN109170,45.43,19,22.75,8.95,1.159,0,1,1,0
TXN114736,5.0,15,15.3,14.92,2.112,0,0,1,1
TXN104810,152.26,16,1.41,14.77,0.181,1,1,0,0
TXN109685,45.37,14,4.93,0.06,1.189,1,0,0,0
TXN103029,85.42,18,8.38,6.94,0.034,1,1,1,0
TXN109970,22.76,18,2.3,5.15,2.601,0,1,1,0
TXN107821,12.97,4,17.58,10.07,1.23,1,1,0,0
TXN109174,15.41,15,2.55,0.52,2.041,0,0,1,0
TXN102538,124.36,19,7.9,13.67,1.659,1,1,1,0
TXN109598,103.21,15,17.11,14.1,0.735,1,1,0,0
TXN106814,65.74,14,14.11,8.47,2.172,0,1,1,0
TXN110026,15.02,9,21.31,0.75,1.708,0,0,1,0
TXN112613,25.1,13,7.05,0.23,0.035,0,1,1,0
TXN107592,32.81,13,3.22,6.54,1.112,1,0,0,0
TXN106733,18.69,0,7.07,9.46,1.204,0,1,1,0
TXN102499,14.55,16,3.33,6.76,1.37,1,0,0,0
TXN102868,23.82,12,2.84,9.32,0.531,1,1,0,0
TXN108336,19.71,21,2.33,8.06,0.531,0,1,0,0
TXN106818,11.89,8,22.54,3.69,0.806,1,1,1,0
TXN109219,37.64,16,12.76,3.46,0.861,1,0,0,0
TXN101764,128.77,11,0.59,7.61,1.103,1,0,1,0
TXN101633,37.44,7,17.71,1.37,1.565,1,0,1,0
TXN113873,7.08,14,10.82,6.16,1.304,1,0,1,0
TXN114846,391.85,6,10.19,32.48,0.878,0,0,1,1
TXN111894,38.08,19,7.52,11.18,1.243,1,1,1,0
TXN104941,32.61,13,3.9,0.92,0.966,1,0,1,0
TXN105265,22.76,9,5.7,5.82,1.84,1,1,0,0
TXN112717,15.2,12,21.81,0.44,0.905,0,1,0,0
TXN113627,28.02,18,0.34,8.7,1.001,1,1,1,0
TXN111149,28.7,12,12.41,8.69,1.788,1,1,0,0
TXN114936,44.8,4,20.14,2.49,2.33,1,1,1,1
TXN107052,12.94,19,3.34,5.71,0.767,0,0,1,0
TXN110594,10.35,7,11.84,2.44,2.29,0,0,0,0
TXN106328,29.95,16,8.11,3.54,2.216,1,1,0,0
TXN102428,90.49,12,7.07,2.18,0.281,1,0,1,0
TXN104681,42.55,9,5.54,0.78,1.326,1,0,0,0
TXN111124,34.22,19,4.76,1.86,0.656,0,1,1,0
TXN108894,53.98,15,0.87,10.07,0.08,0,0,0,0
TXN113826,45.4,9,20.69,7.91,1.547,1,1,0,0
TXN101463,79.12,16,1.42,12.3,0.613,1,1,0,0
TXN101994,68.57,13,4.59,14.43,0.449,1,0,1,0
TXN114682,18.29,2,14.0,3.62,0.062,1,0,0,1
TXN103071,19.06,12,2.67,5.61,1.063,0,1,0,0
TXN104114,84.18,21,17.28,5.98,0.212,0,1,1,0
TXN105180,18.48,15,14.86,5.06,1.261,1,0,0,0
TXN110934,18.17,18,18.32,3.57,1.082,1,0,0,0
TXN114667,42.23,13,13.4,25.95,2.299,0,0,1,1
TXN113433,51.4,17,22.2,1.01,0.548,1,1,1,0
TXN106263,63.67,17,14.61,8.58,0.416,1,0,1,0
TXN101087,91.4,19,2.84,9.12,0.682,1,1,1,0
TXN101743,57.58,18,5.2,6.95,1.455,1,0,0,0
TXN109016,8.75,5,1.17,0.76,0.642,1,1,1,0
TXN111011,75.09,14,0.23,7.82,1.14,1,0,1,0
TXN110297,64.03,17,1.23,5.34,0.919,1,0,0,0
TXN109344,57.42,12,3.41,10.26,0.216,0,0,0,0
TXN106537,3.28,0,7.56,13.23,1.256,1,1,0,0
TXN102936,16.03,7,11.01,18.53,1.219,0,0,1,0
TXN105012,12.73,2,11.34,8.82,0.117,1,0,0,0
TXN105841,42.14,13,5.59,7.24,0.342,1,1,0,0
TXN103945,12.49,1,3.3,0.65,0.198,1,1,0,0
TXN100291,37.78,17,20.25,10.94,0.625,1,0,0,0
TXN103111,30.32,9,22.19,1.67,1.344,1,1,1,0
TXN104687,11.5,20,4.48,7.28,1.146,1,1,0,0
TXN109137,40.94,17,17.25,10.67,1.436,0,1,1,0
TXN107131,48.97,10,20.11,9.82,1.023,1,1,0,0
TXN108719,24.46,17,14.87,4.21,0.856,1,1,0,0
TXN105388,29.38,8,4.41,1.73,1.647,0,1,0,0
TXN103856,109.43,7,8.46,13.17,0.979,1,1,1,0
TXN113046,28.91,10,0.28,7.08,2.016,0,1,0,0
TXN114695,117.08,19,56.54,18.4,3.727,1,0,1,1
TXN114855,43.45,2,8.67,37.74,2.315,1,0,0,1
TXN110204,35.79,14,28.26,10.55,1.612,1,0,1,0
TXN112234,252.72,16,0.16,15.23,1.2,1,1,1,0
TXN111512,15.05,18,1.16,4.65,1.677,0,0,1,0
TXN105560,109.54,19,2.29,10.53,0.79,0,1,0,0
TXN102480,15.89,22,0.82,10.68,1.232,0,0,0,0
TXN111790,6.95,19,0.51,3.87,1.183,0,1,0,0
TXN107951,26.84,15,3.44,1.57,2.93,1,1,0,0
TXN101675,10.62,18,8.24,2.39,1.488,1,1,0,0
TXN110448,41.95,8,2.55,6.32,1.206,1,1,0,0
TXN110406,12.98,9,14.94,2.64,1.156,1,0,1,0
TXN105831,115.31,8,17.17,9.42,0.544,1,0,1,0
TXN106825,15.67,14,3.84,7.34,0.008,1,0,1,0
TXN111023,5.72,13,2.9,6.97,1.285,1,1,0,0
TXN107617,16.35,13,8.65,3.3,0.891,1,1,1,0
TXN107886,52.5,19,18.72,2.31,1.609,1,1,1,0
TXN108841,7.3,20,6.95,6.49,0.359,1,1,0,0
TXN113030,9.33,14,1.03,14.76,1.367,1,1,1,0
TXN100000,39.75,21,23.27,9.06,1.326,1,1,0,0
TXN100038,78.92,14,16.45,2.31,0.718,1,0,0,0
TXN110256,40.6,7,1.35,4.23,1.221,1,1,0,0
TXN114062,123.56,14,7.99,4.41,1.88,0,0,0,0
TXN103709,7.18,12,13.54,20.93,1.541,1,1,0,0
TXN102815,24.87,0,8.09,3.44,0.862,0,1,1,0
TXN100517,5.66,17,21.88,9.71,0.708,1,1,1,0
TXN105439,34.72,10,9.65,10.44,1.124,0,1,0,0
TXN105878,20.25,2,4.68,7.35,1.689,1,1,0,0
TXN100569,73.58,14,6.36,12.03,1.192,1,0,0,0
TXN111001,33.6,10,17.56,8.8,0.144,1,1,0,0
TXN101160,18.96,18,12.04,4.33,1.006,1,1,1,0
TXN103733,40.06,11,18.41,5.91,1.527,1,1,1,0
TXN111515,204.14,18,6.99,13.71,0.411,1,0,1,0
TXN113336,11.28,3,7.14,6.79,1.786,0,1,0,0
TXN114953,31.25,14,50.24,6.4,3.809,0,0,1,1
TXN100849,10.8,7,16.49,8.34,0.956,1,1,0,0
TXN107470,102.47,19,1.93,10.6,0.329,1,0,0,0
TXN105049,45.89,16,1.11,2.82,1.478,0,0,0,0
TXN107462,149.75,11,4.45,16.32,1.663,0,1,1,0
TXN100456,166.8,21,18.43,14.08,0.907,0,1,0,0
TXN114093,22.01,19,3.0,7.57,1.605,1,0,1,0
TXN113740,11.52,1,14.03,1.65,1.407,1,1,1,0
TXN102926,39.3,13,13.86,3.1,1.231,1,1,0,0
TXN107801,64.0,18,6.83,10.59,1.807,1,0,0,0
TXN112602,26.18,12,0.73,7.85,1.054,1,1,0,0
TXN105408,31.82,14,13.37,2.09,1.054,0,1,1,0
TXN111732,38.38,7,16.98,0.65,1.026,1,1,1,0
TXN107702,274.55,6,4.6,16.37,0.496,0,1,0,0
TXN112593,96.01,3,5.9,7.71,0.64,1,0,0,0
TXN114370,23.97,16,1.01,10.44,0.348,1,1,0,0
TXN114830,3497.73,0,26.05,12.86,2.033,0,0,1,1
TXN106823,115.84,13,7.17,5.72,0.568,0,1,0,0
TXN111622,59.51,13,9.34,3.87,1.143,1,1,0,0
TXN113871,154.92,9,8.53,8.87,0.777,1,1,0,0
TXN113742,40.3,21,6.56,10.66,1.763,1,1,1,0
TXN102832,92.18,0,21.85,6.15,0.952,1,0,0,0
TXN113323,75.73,1,15.1,6.12,1.719,1,1,1,0
TXN107848,45.62,3,2.32,2.76,1.451,1,1,1,0
TXN107615,11.68,9,5.52,6.63,1.6,1,0,0,0
TXN112767,57.67,16,13.23,5.68,0.013,1,0,0,0
TXN106396,120.16,15,13.47,1.14,0.644,0,0,0,0
TXN104151,207.16,23,20.76,2.64,1.228,0,1,0,0
TXN106886,474.71,0,11.61,10.09,0.558,1,1,1,0
TXN106955,81.33,22,6.26,9.05,1.413,1,0,0,0
TXN104258,21.83,12,0.13,1.5,0.713,1,0,0,0
TXN109178,188.47,13,4.2,7.06,1.319,1,1,0,0
TXN113342,48.71,17,20.44,5.59,1.487,1,1,0,0
TXN114483,19.64,5,12.49,4.65,0.224,1,1,0,0
TXN109778,7.05,0,4.65,10.55,0.464,1,0,1,0
TXN101110,54.01,3,1.42,4.7,0.579,1,1,0,0
TXN108425,63.57,17,5.07,3.03,0.729,0,1,1,0
TXN113096,92.51,20,3.13,11.75,0.169,0,1,1,0
TXN112821,147.1,17,15.23,9.76,2.954,1,1,0,0
TXN110840,122.51,11,1.35,5.43,2.269,1,0,0,0
TXN107515,100.04,11,0.73,0.43,1.09,1,1,1,0
TXN113051,53.52,3,4.6,6.1,0.76,0,1,1,0
TXN110937,17.41,17,13.72,5.17,0.928,1,1,0,0
TXN108349,71.83,12,9.39,5.36,1.015,1,1,1,0
TXN109507,21.58,18,6.38,6.36,0.965,1,0,1,0
TXN113234,336.01,12,11.26,5.11,0.894,0,0,1,0
TXN107968,12.63,10,4.47,3.63,0.865,1,1,0,0
TXN114134,8.49,16,1.76,5.24,0.863,1,1,1,0
TXN111726,43.98,4,19.79,9.06,1.073,1,1,1,0
TXN105077,21.54,6,2.17,3.93,1.022,0,1,1,0
TXN109305,272.73,22,3.13,4.28,1.301,1,0,0,0
TXN114007,54.5,16,11.76,9.97,0.158,0,0,0,0
TXN102404,4.22,18,7.73,16.14,1.089,1,0,1,0
TXN101103,107.09,11,3.53,3.55,0.552,1,1,0,0
TXN102400,83.67,8,0.06,2.75,1.382,1,1,1,0
TXN107965,13.69,10,5.65,14.99,0.677,1,1,0,0
TXN107143,8.1,12,5.32,2.09,0.608,0,1,0,0
TXN104945,8.03,7,5.04,8.03,0.384,1,0,1,0
TXN114437,32.46,8,3.04,2.91,1.464,0,1,1,0
TXN106730,68.36,18,2.49,1.18,1.042,0,1,1,0
TXN102237,46.6,13,6.36,7.02,1.373,0,0,0,0
TXN104306,50.79,12,18.49,4.52,1.251,0,0,0,0
TXN112870,169.37,22,23.91,19.8,1.834,0,0,0,0
TXN101170,73.39,23,7.04,16.84,1.209,1,1,1,0
TXN114685,165.34,6,23.71,48.14,0.01,0,1,0,1
TXN100273,27.24,17,3.3,0.05,0.808,0,1,1,0
TXN103434,10.22,17,2.01,6.37,1.338,1,1,0,0
TXN107855,53.51,18,19.97,10.5,2.257,1,1,0,0
TXN111972,63.15,1,11.43,5.96,1.086,1,1,0,0
TXN112637,9.73,4,1.49,2.14,0.78,1,1,1,0
TXN103755,187.52,14,5.91,5.73,2.063,1,1,0,0
TXN106192,287.65,11,10.4,2.05,0.556,0,0,0,0
TXN106627,60.61,13,29.65,3.66,0.939,1,0,1,0
TXN111189,78.03,7,18.43,13.14,0.558,1,1,1,0
TXN114323,13.66,3,22.51,4.75,1.281,0,1,0,0
TXN102802,98.13,15,0.1,10.67,1.077,0,1,0,0
TXN105005,3.83,21,1.39,2.66,1.061,1,1,0,0
TXN108031,42.99,19,2.42,9.04,2.091,0,1,0,0
TXN103526,74.92,10,21.85,6.79,1.369,0,1,0,0
TXN103510,33.77,15,11.47,8.63,0.247,0,1,0,0
TXN103225,95.08,15,4.67,3.85,2.07,0,0,0,0
TXN104713,41.3,9,5.87,4.3,0.735,0,1,0,0
TXN102156,29.68,5,17.88,13.18,2.078,1,1,0,0
TXN110107,3.76,18,3.38,5.95,1.085,1,1,0,0
TXN105908,97.29,2,15.78,1.9,1.003,0,1,1,0
TXN104722,14.56,14,3.39,2.11,1.008,1,1,1,0
TXN107789,37.29,23,9.35,4.73,1.279,1,0,1,0
TXN114520,31.95,11,2.4,2.08,0.894,1,0,1,0
TXN106066,24.27,9,2.29,7.83,1.084,1,0,1,0
TXN105208,18.54,19,5.26,5.33,0.449,1,1,0,0
TXN112098,121.69,10,8.91,5.71,1.6,0,1,0,0
TXN102113,312.34,4,15.53,2.62,1.517,0,1,0,0
TXN103968,21.75,17,0.96,7.57,2.732,0,1,1,0
TXN106709,66.05,17,23.29,3.42,1.716,1,1,0,0
TXN103319,7.31,10,7.94,13.75,1.606,0,0,0,0
TXN102165,32.08,14,6.92,6.9,1.914,1,0,1,0
TXN114921,65.74,23,25.23,12.72,3.369,0,0,1,1
TXN104689,33.49,13,13.37,9.43,1.128,1,1,1,0
TXN114549,50.4,22,15.05,6.53,0.979,1,1,0,0
TXN114287,23.43,4,7.84,3.19,1.141,1,0,0,0
TXN108160,31.19,18,21.76,0.31,1.553,1,1,0,0
TXN109803,25.1,15,24.28,3.99,0.448,1,0,1,0
TXN106517,21.15,6,11.22,4.92,1.402,1,1,0,0
TXN105273,55.04,12,12.34,10.35,0.371,1,1,0,0
TXN114984,261.96,14,53.06,13.56,1.933,0,1,1,1
TXN106161,10.03,10,11.28,8.15,1.803,1,1,1,0
TXN104805,67.0,10,8.61,7.18,0.305,1,1,0,0
TXN108693,114.08,0,18.01,10.25,1.521,0,1,0,0
TXN111454,11.18,12,4.1,12.96,0.32,1,1,0,0
TXN103932,77.62,22,6.49,12.49,0.664,1,1,0,0
TXN104439,15.47,15,11.41,10.89,0.891,1,1,0,0
TXN108861,12.16,14,2.27,7.32,1.606,1,1,1,0
TXN110627,53.36,3,5.55,5.08,1.174,0,0,0,0
TXN108246,51.1,22,3.76,15.59,1.482,1,1,0,0
TXN114939,33.35,9,34.09,2.71,0.492,1,0,0,1
TXN113181,58.5,10,4.5,3.72,0.574,1,1,0,0
TXN110859,17.66,14,12.68,4.49,1.303,1,1,0,0
TXN111597,11.05,10,18.38,4.72,0.181,1,0,1,0
TXN101173,56.47,16,3.29,3.17,0.67,1,1,1,0
TXN113507,72.31,9,2.33,7.27,1.148,0,1,1,0
TXN113176,13.25,23,17.89,3.21,0.828,1,1,0,0
TXN100520,16.64,1,8.27,6.68,1.112,0,0,0,0
TXN101240,26.29,14,16.85,16.24,0.645,1,1,0,0
TXN104144,37.34,19,3.01,7.12,0.263,1,1,0,0
TXN114662,273.73,9,43.19,34.47,1.812,0,0,0,1
TXN109596,40.68,0,15.05,6.53,0.913,1,0,0,0
TXN105429,49.5,14,3.69,11.66,0.241,0,1,1,0
TXN109761,39.44,11,4.35,5.75,0.84,1,1,0,0
TXN101564,15.71,15,11.53,3.07,0.991,1,1,1,0
TXN100380,27.63,0,6.97,9.48,0.442,1,1,0,0
TXN109944,70.46,12,9.11,12.68,2.38,1,1,0,0
TXN107973,32.89,12,6.11,13.19,2.08,1,1,0,0
TXN104734,9.99,17,0.4,9.68,1.61,1,1,0,0
TXN113737,67.92,11,28.47,2.31,1.365,0,1,0,0
TXN104560,56.68,12,2.6,16.4,1.036,1,0,0,0
TXN106048,57.3,12,12.61,6.66,0.124,0,0,0,0
TXN105377,129.33,9,15.59,4.13,0.852,1,0,1,0
TXN104252,21.37,4,3.89,2.09,1.16,1,0,0,0
TXN102096,51.26,14,15.35,5.94,1.064,1,0,0,0
TXN102724,142.21,22,12.82,15.09,1.279,1,0,1,0
TXN103878,204.89,14,9.24,4.97,0.947,0,1,0,0
TXN114840,129.16,7,3.03,11.93,1.948,1,0,1,1
TXN105523,5.13,7,3.48,1.93,1.161,0,0,0,0
TXN107780,17.34,22,18.18,1.57,0.492,1,0,0,0
TXN111179,79.0,22,11.77,7.51,1.331,1,0,1,0
TXN112147,33.43,19,7.4,1.92,2.149,0,0,0,0
TXN102620,94.49,18,3.48,11.97,1.748,1,1,0,0
TXN103346,12.54,13,13.93,15.25,0.64,1,1,0,0
TXN111542,46.59,2,16.01,3.26,0.461,0,1,0,0
TXN105314,23.45,16,8.4,3.56,1.164,0,1,0,0
TXN109566,13.1,18,14.19,3.49,1.839,1,0,0,0
TXN112876,57.81,18,7.82,1.58,0.739,1,1,0,0
TXN110760,82.44,10,4.88,1.61,0.808,1,1,0,0
TXN107549,38.36,14,2.07,2.82,1.996,0,1,0,0
TXN102154,67.92,17,1.73,3.45,0.254,1,1,0,0
TXN102686,26.27,20,4.37,14.37,0.91,1,1,0,0
TXN104311,218.68,18,12.4,7.79,1.802,1,0,0,0
TXN109691,53.2,10,18.26,4.99,1.915,1,0,1,0
TXN110965,280.82,2,6.02,0.46,1.976,1,1,0,0
TXN107338,47.21,23,9.36,2.21,1.749,0,0,0,0
TXN100195,17.87,20,3.77,4.06,0.606,1,0,1,0
TXN104269,56.24,0,13.94,2.85,1.143,0,0,0,0
TXN101833,50.53,9,4.2,12.31,0.519,1,0,0,0
TXN109391,40.07,17,0.12,4.35,0.589,1,0,0,0
TXN100916,69.13,5,17.09,8.24,0.879,1,1,0,0
TXN109837,19.64,12,11.03,5.86,0.782,1,1,1,0
TXN102055,18.56,17,1.05,3.34,2.395,1,1,1,0
TXN108903,80.41,20,16.78,10.27,0.428,1,1,0,0
TXN101735,7.95,15,6.78,8.3,1.242,1,1,1,0
TXN106770,12.61,7,16.58,5.92,1.651,1,1,0,0
TXN107536,46.15,17,0.94,7.37,1.339,0,1,0,0
TXN100808,5.7,10,5.45,6.67,0.763,0,0,0,0
TXN104841,21.75,21,1.44,0.36,1.738,1,0,0,0
TXN100783,7.64,13,2.87,5.87,1.678,1,0,0,0
TXN107633,46.27,2,2.12,3.37,1.402,0,0,0,0
TXN100097,35.96,7,0.43,0.72,1.209,0,0,0,0
TXN102408,57.28,6,3.23,7.41,0.174,1,1,1,0
TXN106878,19.71,11,2.78,17.17,0.408,1,1,0,0
TXN114149,75.53,22,8.81,1.73,2.003,1,0,1,0
TXN106475,77.81,0,18.29,5.61,0.155,0,1,1,0
TXN101857,36.05,17,1.03,2.73,0.779,1,1,0,0
TXN107122,247.85,10,3.56,9.13,0.586,1,1,0,0
TXN109734,36.3,16,10.61,8.83,0.864,0,0,0,0
TXN109189,12.1,5,18.92,0.75,0.606,1,1,0,0
TXN112102,7.22,15,19.56,6.98,0.056,1,0,1,0
TXN102223,144.16,5,12.09,8.17,1.679,1,1,0,0
TXN101448,23.31,11,6.94,10.9,1.66,0,1,0,0
TXN100968,253.27,11,8.42,12.85,0.849,1,0,1,0
TXN112508,30.07,18,4.83,13.44,0.785,0,0,0,0
TXN110862,19.03,10,19.33,0.46,1.183,0,0,1,0
TXN100298,67.08,14,23.46,0.19,0.949,0,0,0,0
TXN103924,59.46,10,5.99,1.81,0.174,0,1,1,0
TXN108390,14.81,8,7.4,11.16,1.441,0,1,0,0
TXN111089,8.17,19,3.06,10.98,1.241,1,1,1,0
TXN102202,139.69,12,5.73,9.21,0.698,1,1,0,0
TXN114603,287.94,8,9.02,1.09,2.329,0,0,1,0
TXN107947,52.26,5,4.25,1.8,0.968,0,0,0,0
TXN108867,65.95,13,29.31,1.76,0.087,0,0,0,0
TXN113959,47.4,15,7.79,0.83,1.823,1,1,0,0
TXN100413,30.73,14,11.14,6.46,0.401,1,0,0,0
TXN102273,44.48,20,17.82,1.75,0.568,1,0,0,0
TXN103385,75.25,18,22.81,8.61,1.777,1,1,1,0
TXN109953,7.07,11,22.15,1.5,0.783,1,1,1,0
TXN106112,24.72,8,14.44,9.22,1.52,0,0,1,0
TXN108562,18.73,15,10.2,7.5,0.189,0,1,1,0
TXN108643,41.38,18,11.69,2.64,0.127,0,1,1,0
TXN100892,16.75,15,16.79,14.67,0.479,1,0,1,0
TXN114991,30.18,13,51.42,0.34,2.053,0,0,1,1
TXN103828,212.6,10,12.24,8.4,1.243,0,1,1,0
TXN100880,83.73,9,4.24,3.73,1.788,1,1,1,0
TXN110271,21.0,6,8.68,12.29,0.096,1,1,0,0
TXN110616,12.18,9,0.74,12.44,0.967,0,1,1,0
TXN105165,5.79,9,7.0,2.16,0.813,1,1,0,0
TXN106738,46.47,17,1.33,4.61,1.29,1,1,0,0
TXN112408,39.1,14,15.03,3.91,0.868,0,1,0,0
TXN108219,34.67,17,7.35,0.4,1.017,1,0,0,0
TXN111042,20.65,21,6.6,2.0,0.424,0,0,1,0
TXN100136,207.1,16,1.99,3.55,1.618,1,1,0,0
TXN100498,155.46,13,12.33,4.55,0.395,0,1,0,0
TXN103027,23.62,10,6.23,3.47,1.048,1,0,0,0
TXN109793,301.96,9,12.6,7.19,0.725,0,1,1,0
TXN107889,29.25,14,4.96,9.92,0.225,1,1,0,0
TXN110010,93.05,10,6.22,6.34,1.164,1,1,0,0
TXN104368,34.43,6,7.61,16.3,0.61,1,1,0,0
TXN112527,23.45,8,4.0,7.84,2.11,1,0,1,0
TXN102886,88.15,5,11.29,2.61,0.829,0,0,0,0
TXN108209,89.37,14,9.8,3.72,0.263,0,1,0,0
TXN107237,34.95,12,1.97,0.58,1.529,1,1,1,0
TXN106373,23.39,7,7.5,10.25,0.664,1,0,0,0
TXN109593,17.34,19,14.97,10.37,0.171,1,1,0,0
TXN111623,116.63,6,3.42,0.43,2.045,0,1,0,0
TXN100295,9.06,20,0.46,3.01,1.858,0,1,0,0
TXN102134,126.97,15,22.31,1.15,0.752,1,1,1,0
TXN111691,35.98,11,1.29,10.31,0.091,1,0,1,0
TXN109831,53.16,11,19.29,2.22,1.71,0,0,0,0
TXN105483,43.54,14,6.3,2.04,1.312,0,1,0,0
TXN110602,272.4,15,12.85,2.25,0.418,0,1,0,0
TXN109746,3.37,9,13.58,7.06,0.828,1,0,0,0
TXN113552,74.1,18,10.62,6.4,0.873,1,0,1,0
TXN113714,20.47,15,17.18,2.64,1.196,1,1,1,0
TXN113967,12.99,11,10.93,1.75,0.274,1,0,0,0
TXN103619,18.81,10,8.63,4.01,1.144,0,1,1,0
TXN105467,60.64,17,5.66,15.35,0.837,1,1,1,0
TXN100382,39.46,11,12.2,9.71,1.862,1,1,0,0
TXN112108,115.45,14,2.81,4.76,0.711,1,1,0,0
TXN101009,139.05,13,3.47,3.4,1.266,1,0,1,0
TXN103567,68.61,9,6.18,20.04,0.407,1,0,0,0
TXN109063,17.52,5,6.66,0.49,0.969,0,1,0,0
TXN100125,19.73,10,9.4,5.26,1.767,1,1,1,0
TXN106273,82.65,20,15.78,3.15,0.527,1,0,0,0
TXN114837,176.4,9,21.05,60.22,1.119,0,0,0,1
TXN100199,5.21,11,4.63,1.22,2.099,1,0,0,0
TXN111381,22.41,14,3.74,1.43,0.745,0,1,0,0
TXN108509,28.99,13,21.12,4.85,1.786,1,0,0,0
TXN104211,8.78,8,9.18,10.96,1.362,1,1,0,0
TXN113133,11.89,9,5.21,12.1,1.054,1,1,0,0
TXN101390,13.71,12,11.52,12.87,1.466,1,1,0,0
TXN110036,48.72,11,13.82,14.17,1.924,1,1,1,0
TXN111554,121.99,11,4.35,8.81,1.029,1,1,0,0
TXN109049,466.13,9,10.43,15.06,0.009,1,1,1,0
TXN106572,19.7,20,9.44,4.26,0.246,0,0,1,0
TXN111544,5.11,10,8.82,1.9,0.732,1,1,0,0
TXN105708,51.24,22,3.66,4.53,0.632,1,1,0,0
TXN107220,8.87,19,6.11,2.17,0.714,1,0,1,0
TXN108964,46.55,6,5.18,4.5,0.077,1,1,1,0
TXN101668,33.94,17,19.54,6.12,0.636,1,0,0,0
TXN114596,30.39,15,12.33,2.18,0.644,0,1,0,0
TXN101606,43.49,9,3.81,6.0,0.294,0,0,0,0
TXN110207,35.61,15,0.92,2.63,1.177,1,0,0,0
TXN114920,29.05,5,27.34,18.08,3.946,1,0,1,1
TXN112532,10.15,14,12.14,2.57,2.157,0,0,1,0
TXN110551,18.34,12,3.3,2.96,1.218,1,1,1,0
TXN107826,68.92,22,0.84,0.38,0.233,1,0,0,0
TXN106384,23.42,7,9.13,14.2,1.683,1,1,0,0
TXN112493,31.63,14,2.04,5.19,1.193,1,1,0,0
TXN103498,3.08,16,17.83,7.64,1.475,1,1,1,0
TXN106670,56.3,15,0.58,22.15,1.387,1,1,0,0
TXN103645,40.38,18,11.61,3.99,1.017,0,1,0,0
TXN103711,61.38,10,4.45,18.61,1.2,1,1,0,0
TXN110683,182.63,19,4.45,11.57,1.775,1,0,1,0
TXN114568,47.36,21,10.56,8.93,0.951,0,1,0,0
TXN107798,59.12,11,5.24,3.19,1.639,1,1,0,0
TXN108100,37.22,22,3.82,1.2,1.031,1,1,0,0
TXN107231,41.5,4,16.14,0.27,1.019,1,1,0,0
TXN112882,21.32,14,7.98,0.55,1.04,1,1,0,0
TXN113872,88.48,9,10.4,3.09,2.27,0,1,0,0
TXN108048,36.82,12,0.13,3.09,1.019,0,0,0,0
TXN111283,40.32,15,8.73,11.84,0.679,1,0,0,0
TXN105628,33.53,20,0.44,7.18,2.15,1,0,0,0
TXN101794,61.6,23,14.89,4.19,1.65,0,0,1,0
TXN113991,31.22,19,16.91,1.96,1.21,1,0,0,0
TXN114791,33.98,12,63.07,7.5,2.962,0,1,0,1
TXN112360,33.8,16,2.16,21.23,1.434,0,0,1,0
TXN105573,20.47,12,10.57,16.22,0.896,0,1,1,0
TXN102525,3.24,20,11.82,0.85,0.553,1,1,0,0
TXN105692,117.38,11,14.92,2.62,0.856,1,1,1,0
TXN103194,47.49,13,11.0,2.11,1.466,1,0,1,0
TXN102332,13.38,9,5.68,3.3,1.871,0,0,1,0
TXN101750,257.93,14,6.33,3.35,1.863,1,1,1,0
TXN104975,74.54,16,4.73,9.13,1.951,1,0,0,0
TXN101044,21.91,16,1.65,2.39,1.785,1,1,0,0
TXN112461,44.21,13,3.08,3.24,2.02,1,1,0,0
TXN107683,52.72,13,26.7,3.9,0.679,1,0,0,0
TXN106705,29.13,11,4.66,13.36,0.18,1,0,0,0
TXN113018,27.79,18,4.33,8.86,1.736,1,1,1,0
TXN100963,22.03,15,23.62,0.75,1.137,1,0,0,0
TXN103031,18.18,3,9.49,6.13,1.126,0,1,0,0
TXN100183,9.64,14,5.02,10.74,1.906,0,0,0,0
TXN108871,462.84,7,1.6,14.56,0.796,0,0,1,0
TXN104484,59.38,14,5.56,0.81,0.687,1,0,1,0
TXN114321,73.93,16,7.48,11.13,0.955,1,1,0,0
TXN110589,53.25,12,2.89,10.01,0.709,1,0,0,0
TXN109794,19.62,15,31.39,2.77,1.615,1,1,1,0
TXN111792,35.24,18,0.26,3.69,0.327,1,1,0,0
TXN103445,154.57,19,9.37,0.06,0.92,1,0,0,0
TXN101409,48.55,12,0.57,0.53,0.878,0,1,0,0
TXN112801,143.09,21,4.38,1.6,0.766,1,1,1,0
